budget,genres,runtime,popularity,vote_average,release_month,director,revenue
0.37173912360586003,"['Comedy', 'Drama']",0.346938775510204,0.38078994302552865,0.47916666666666685,0.4545454545454545,François Girard,0.9878854414536224
0.13586955582466909,['Comedy'],0.2142857142857142,0.291002928927466,0.7916666666666669,0.2727272727272727,Simon West,0.33069285493383666
0.33695651453213604,"['Comedy', 'Horror']",0.44897959183673464,0.2575282703881274,0.47916666666666685,0.6363636363636364,Giuseppe Tornatore,0.22386354941565492
0.11956520782136096,"['Comedy', 'Romance']",0.36734693877551017,0.871868679487408,0.5208333333333336,0.5454545454545454,John Tatoulis,0.9907510813072049
0.26086955718336474,"['Fantasy', 'Comedy', 'Science Fiction', 'Family']",0.2857142857142856,0.35796683717420874,0.39583333333333337,0.5454545454545454,Barry Sonnenfeld,0.06854125729320108
0.293478253189981,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",0.23469387755102034,0.6552768579084011,0.33333333333333337,0.5454545454545454,Olivier Assayas,0.23927172006608613
0.0652173811436672,"['Comedy', 'Drama', 'Romance']",0.47959183673469374,0.20979324029681382,0.6666666666666669,0.5454545454545454,Chris Weitz,0.10543378553915503
0.40217390654536855,"['Comedy', 'Fantasy']",0.4999999999999999,0.7801397567742587,0.5000000000000001,0.4545454545454545,Tim Hill,0.9062334260729256
0.10869564248582221,['Comedy'],0.3979591836734693,0.3040269960373334,0.5416666666666669,0.5454545454545454,Daniel Myrick,0.04447723522613883
0.869565215973535,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",0.5510204081632651,0.4262159564166088,0.27083333333333337,0.5454545454545454,Hugh Hudson,0.3836604089901932
0.004891293531427104,"['Comedy', 'Romance']",0.30612244897959173,0.1185015773432905,0.5833333333333336,0.5454545454545454,Steve Miner,0.008623286801471439
0.6521739092627599,"['Action', 'Science Fiction', 'Thriller']",0.4693877551020408,0.3561582452575733,0.35416666666666663,0.5454545454545454,Rick Famuyiwa,0.30986126220162263
0.73913043194707,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",0.6326530612244897,0.4974450009208595,0.3750000000000001,0.6363636363636364,Dan Ireland,0.12521813979659435
0.021739119801512174,"['Drama', 'Romance']",0.9591836734693876,0.45395604826492236,0.7083333333333334,0.4545454545454545,Jim Fall,0.0389176560286203
0.02047825022258968,"['Romance', 'Action', 'Comedy']",0.40816326530612235,0.35023209225230356,0.4375000000000001,0.6363636363636364,Michael Polish,0.007925781354492603
0.2717391225189035,"['Action', 'Adventure', 'Comedy']",0.3571428571428571,0.3914649271332752,0.35416666666666663,0.9999999999999999,Stanley Kubrick,0.33581917749372103
0.16304346916351597,['Drama'],0.9693877551020408,0.5500709240082936,0.7916666666666669,0.9999999999999999,François Truffaut,0.6154965040623431
0.2663043398511341,"['Adventure', 'Drama', 'Action', 'History']",0.683673469387755,0.534312129799609,0.6666666666666669,0.7272727272727273,Peter R. Hunt,0.07244163568982191
0.2717391225189035,"['Horror', 'Comedy', 'Music']",0.3571428571428571,0.3521451512289019,0.5833333333333336,0.9999999999999999,Bruce Beresford,0.16302668458163672
0.14130433849243848,['Comedy'],0.3571428571428571,0.1882413246119023,0.3750000000000001,0.6363636363636364,Bob Clark,0.11570114784546488
0.7608695626181474,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",0.2755102040816326,0.7339052405819833,0.7708333333333334,0.6363636363636364,Curtis Hanson,0.09743847831056526
0.5217391252362948,"['Drama', 'Crime', 'Romance']",0.5510204081632651,0.5209676748593461,0.5833333333333336,0.6363636363636364,Paul Schrader,0.5229910011682956
0.2717391225189035,"['Drama', 'Thriller']",0.41836734693877553,0.31230408564587897,0.47916666666666685,0.6363636363636364,John McTiernan,0.05469508585399933
0.07065216381143657,"['Comedy', 'Music']",0.36734693877551017,0.2887259937856833,0.5833333333333336,0.6363636363636364,Norman Jewison,0.017742725386832914
0.06956520727788269,"['Thriller', 'Romance']",0.2755102040816326,0.3567924144937352,0.16666666666666674,0.8181818181818182,Frank Oz,2.1036573100505367e-08
0.0038043369978732282,"['Comedy', 'Fantasy', 'Horror']",0.2755102040816326,0.22896788873640248,0.5000000000000001,0.0,Adam Rifkin,0.006307917419737416
0.0021739021975424153,"['Fantasy', 'Horror', 'Drama']",0.2142857142857142,0.20875926355000268,0.6250000000000001,0.6363636363636364,Anne Wheeler,0.008414625032887526
0.07391303341209819,"['Action', 'Drama', 'Horror', 'Thriller']",0.4897959183673469,0.48646916308719645,0.45833333333333337,0.4545454545454545,William Castle,0.11157105848521577
0.0380434678048203,['Comedy'],0.29591836734693866,0.6208709311375289,0.6666666666666669,0.5454545454545454,Roger Corman,0.3511152905265605
0.23913042651228725,"['Horror', 'Comedy']",0.4693877551020408,0.33962645183904566,0.29166666666666663,0.9999999999999999,Roger Corman,0.11179029323544
0.16304346916351597,"['Comedy', 'Adventure', 'Romance']",0.3979591836734693,0.36822171921507124,0.6666666666666669,0.5454545454545454,Lewis Teague,0.25832722858994145
0.19565216517013223,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",0.4591836734693876,0.4544788113188491,0.6250000000000001,0.4545454545454545,Don Taylor,0.6381182460556909
0.4891304292296786,"['Drama', 'Mystery', 'Thriller', 'Crime']",0.836734693877551,0.41389036424450903,0.5000000000000001,0.9999999999999999,Harold Ramis,0.8215541426402004
0.14130433849243848,"['Comedy', 'Thriller']",0.37755102040816324,0.39666033352938734,0.29166666666666663,0.6363636363636364,Dennis Dugan,0.03763962951767454
0.4891304292296786,"['Action', 'Science Fiction']",0.23469387755102034,0.3709647162267334,0.06250000000000011,0.6363636363636364,Brian Levant,0.04488317797725928
0.07608694647920594,"['Drama', 'Action', 'Thriller', 'Crime']",0.3877551020408162,0.07677321308689944,0.5000000000000001,0.6363636363636364,Bob Clark,0.05895059105575904
0.8152173892958412,"['Drama', 'Science Fiction', 'Thriller']",0.5102040816326531,0.6989437562752122,0.33333333333333337,0.6363636363636364,Sydney Pollack,0.08245742161842283
0.7608695626181474,"['Action', 'Comedy', 'Thriller']",0.4285714285714285,0.14556115992656887,0.29166666666666663,0.7272727272727273,Rand Ravich,0.04739104462480678
0.07608694647920594,"['Romance', 'Comedy', 'Drama']",0.37755102040816324,0.14777664106083022,0.35416666666666663,0.6363636363636364,Hugh Wilson,0.03068047028252092
0.3152173838610585,['Horror'],0.44897959183673464,0.4422094925766839,0.4375000000000001,0.7272727272727273,Chris Menges,0.2105413064514651
0.13043477315689972,"['Horror', 'Mystery', 'Thriller']",0.40816326530612235,0.27925713369098326,0.5416666666666669,0.7272727272727273,Claude Berri,0.08891354169565331
0.0652173811436672,"['Drama', 'Mystery', 'War']",0.4285714285714285,0.5712542582327813,0.47916666666666685,0.7272727272727273,Emir Kusturica,0.09180926805608407
0.013043467533081169,"['Documentary', 'Music']",0.29591836734693866,0.11214610179359677,1.0,0.9090909090909091,Bryan Singer,0.020947887115628252
0.7065217359404536,"['Action', 'Comedy', 'Crime']",0.346938775510204,0.29607347865091105,0.45833333333333337,0.7272727272727273,Norman Jewison,0.4954470544838576
0.19021738250236286,"['Drama', 'History', 'Romance']",0.9897959183673467,0.5302861556193226,0.29166666666666663,0.0,S.F. Brownrigg,0.09861154073636874
0.006086945718336367,"['Comedy', 'Music']",0.29591836734693866,0.27182656947142664,0.7083333333333334,0.5454545454545454,Joseph Sargent,0.05174856879147471
0.013043467533081169,['Drama'],0.5510204081632651,0.09588403110722964,0.7500000000000001,0.36363636363636365,Sam Mendes,0.06043133860704513
0.09782607715028345,['Horror'],0.47959183673469374,0.3551551143351097,0.6250000000000001,0.6363636363636364,Jonathan Demme,0.1048556878884093
0.021739119801512174,"['Drama', 'Adventure', 'Thriller']",0.5102040816326531,0.40288163687240447,0.6875000000000001,0.5454545454545454,Richard Lester,0.19405125429767722
0.11956520782136096,"['Fantasy', 'Adventure']",0.8265306122448978,0.41827004354774505,0.6666666666666669,0.2727272727272727,Gregg Araki,0.1471190047102486
0.30434781852551973,"['Animation', 'Drama', 'Family', 'Fantasy']",0.2857142857142856,0.6585606311749572,0.45833333333333337,0.1818181818181818,Tommy Lee Wallace,0.047851892831719554
0.05434781580812843,"['Drama', 'Music']",0.530612244897959,0.30113000754510727,0.5416666666666669,0.1818181818181818,Christian Vincent,0.1441069376859428
0.7608695626181474,"['Crime', 'Drama', 'Mystery', 'Thriller']",0.4693877551020408,0.5169390390979142,0.47916666666666685,0.7272727272727273,Paul Auster,0.7482353828276384
0.028260859002835426,"['Drama', 'Romance']",0.4591836734693876,0.19034901170976884,0.41666666666666685,0.7272727272727273,Ken Russell,0.0025841368469806994
0.0869565118147447,"['Drama', 'Comedy', 'Romance', 'Family']",0.3265306122448979,0.21893377534591643,0.39583333333333337,0.8181818181818182,Jackie Chan,0.09505757579630854
0.30434781852551973,"['Drama', 'Comedy']",0.6122448979591836,0.21448380178349702,0.4375000000000001,0.8181818181818182,Bruce Beresford,0.03739520978213439
0.8152173892958412,"['Action', 'Adventure', 'Comedy']",0.5612244897959183,0.5840096007034179,0.5625000000000001,0.7272727272727273,Peter Kassovitz,0.45438997476360127
0.018478250200850546,"['Comedy', 'Crime']",0.3979591836734693,0.13971799121915862,0.33333333333333337,0.9999999999999999,Lawrence Kasdan,0.008177538646730211
0.16304346916351597,"['Mystery', 'Horror']",0.6428571428571427,0.6374859464950897,0.3125000000000001,0.2727272727272727,David O. Russell,0.04464448439691708
0.07608694647920594,"['Thriller', 'Drama', 'Horror', 'Science Fiction']",0.5510204081632651,0.3859602069854623,0.47916666666666685,0.5454545454545454,Abel Ferrara,0.02248631274304131
0.003260858731096291,"['Horror', 'Science Fiction']",0.30612244897959173,0.3141300253681953,0.5416666666666669,0.1818181818181818,Jake Scott,0.05043925668901387
0.05434781580812843,"['Horror', 'Mystery', 'Thriller']",0.5510204081632651,0.30277833425419287,0.4375000000000001,0.4545454545454545,Andy Mingo,0.14609899597569515
0.6956521706049149,"['Drama', 'Romance']",0.7551020408163264,0.19678576054087132,0.29166666666666663,0.8181818181818182,George A. Romero,0.3139017231385197
0.021739119801512174,"['Crime', 'Drama']",0.6020408163265306,0.310644779914568,0.6875000000000001,0.7272727272727273,George A. Romero,0.048554960348626164
0.10869564248582221,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0.30612244897959173,0.3710880995241236,0.5625000000000001,0.36363636363636365,Lewis Milestone,0.013434380520759357
0.06739129421077494,"['Comedy', 'Romance']",0.3979591836734693,0.30918105286922015,0.5208333333333336,0.6363636363636364,Bruce McCulloch,0.2673402431519875
0.0652173811436672,['Comedy'],0.44897959183673464,0.6047798670397633,0.7500000000000001,0.4545454545454545,Cédric Kahn,0.2950857664871891
0.0652173811436672,"['War', 'Drama', 'Romance']",0.5714285714285713,0.6318198204620932,0.6041666666666669,0.9999999999999999,José Luis Garci,0.0055437933530639
0.05978259847589781,['Western'],0.4693877551020408,0.471046108328729,0.7291666666666669,0.2727272727272727,Jeff Abugov,0.06605483532827222
0.019565206734404424,['Western'],0.5612244897959183,0.3453674823699954,0.5833333333333336,0.5454545454545454,John Duigan,0.028609735209372676
0.013586945799858106,"['Crime', 'Drama', 'Thriller']",0.33673469387755095,0.6941718739788856,0.5833333333333336,0.0,Emir Kusturica,0.0357621700635445
0.0652173811436672,"['Music', 'Romance', 'War']",0.9999999999999999,0.13056562163960528,0.5000000000000001,0.1818181818181818,Louis Malle,0.15482917381240488
0.04347825047258968,"['Drama', 'Music', 'Romance']",0.36734693877551017,0.47000466964906346,0.45833333333333337,0.2727272727272727,Carlos Saura,0.3909487316919651
0.05869564194234393,"['Action', 'Adventure', 'War']",0.9285714285714285,0.7433418765335282,0.7500000000000001,0.4545454545454545,Preston Sturges,0.190591348083264
0.02717390246928155,"['Adventure', 'Action', 'Thriller']",0.520408163265306,0.6553591768109742,0.6875000000000001,0.7272727272727273,Henry Hathaway,0.5254139137190339
0.021739119801512174,"['Action', 'Thriller', 'Adventure']",0.5714285714285713,0.5958485512799947,0.6250000000000001,0.8181818181818182,Charles Vidor,0.33195192328510426
0.01032607619919648,"['Adventure', 'Action', 'Thriller']",0.520408163265306,0.9473140012238519,0.6250000000000001,0.8181818181818182,Joshua Logan,0.25075594715070937
0.04891303314035905,"['Romance', 'Adventure', 'Drama']",0.4591836734693876,0.5503093256337592,0.39583333333333337,0.5454545454545454,Adrian Lyne,0.24761352910484358
0.0021739021975424153,['Western'],0.40816326530612235,0.5907618419567373,0.7708333333333334,0.7272727272727273,Régis Wargnier,0.06100605778415094
0.032608685137050925,"['Drama', 'Thriller']",0.37755102040816324,0.3349580385097523,0.6041666666666669,0.09090909090909091,Robert Aldrich,0.0009363715272204547
0.1847825998345935,"['Crime', 'Drama', 'Romance', 'Thriller']",0.47959183673469374,0.1664015304091587,0.39583333333333337,0.8181818181818182,Terence Young,0.04324508527381064
0.005037543533016778,['Drama'],0.2551020408163265,0.021175016783407895,0.8541666666666669,0.36363636363636365,Terence Young,0.0040679557379394654
0.5434782559073723,"['Comedy', 'Drama', 'Romance']",0.36734693877551017,0.27423582321873086,0.41666666666666685,0.8181818181818182,Chris Columbus,0.2478109573433918
0.05434781580812843,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",0.5816326530612245,0.46775492065755314,0.5625000000000001,0.5454545454545454,Thom Fitzgerald,0.17824532412306163
0.206521730505671,"['Comedy', 'Drama']",0.4591836734693876,0.3158390931612811,0.7291666666666669,0.8181818181818182,Robert Marcarelli,0.07680327040287367
0.09782607715028345,"['Drama', 'Comedy']",0.6224489795918365,0.2402618805734282,0.6041666666666669,0.8181818181818182,Mervyn LeRoy,0.14546276585884346
0.14130433849243848,"['Action', 'Thriller', 'Science Fiction']",0.43877551020408145,0.6409459069278342,0.6666666666666669,0.5454545454545454,Antonio Banderas,0.22298767065804226
0.38043477587429103,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",0.5918367346938774,0.521378794089864,0.35416666666666663,0.4545454545454545,Damon Santostefano,0.1921950628189518
0.30434781852551973,"['Adventure', 'Action', 'Thriller']",0.6938775510204082,0.46411901069979383,0.5000000000000001,0.4545454545454545,Philippe Mora,0.8217424031401915
0.3478260798676748,"['Adventure', 'Action', 'Thriller']",0.7551020408163264,0.5293641078653287,0.41666666666666685,0.5454545454545454,William Friedkin,0.657043761179729
0.07608694647920594,"['Adventure', 'Action', 'Thriller']",0.6326530612244897,0.464529892289138,0.5208333333333336,0.5454545454545454,Sidney J. Furie,0.6806502504037991
0.05978259847589781,"['Adventure', 'Action', 'Thriller']",0.7244897959183673,0.4998940833288776,0.5416666666666669,0.9999999999999999,Paul Verhoeven,0.5940545519908764
0.206521730505671,"['Horror', 'Mystery', 'Thriller']",0.346938775510204,0.4841832926372823,0.33333333333333337,0.8181818181818182,Robert Zemeckis,0.17185231376513269
0.293478253189981,['Drama'],0.6632653061224488,0.14757241223614403,0.5000000000000001,0.8181818181818182,Jonathan Demme,0.06251814141472754
0.14130433849243848,"['Fantasy', 'Drama', 'Comedy']",0.5408163265306122,0.5425974417927649,0.7083333333333334,0.7272727272727273,John Glen,0.09619433751156979
0.021739119801512174,"['Romance', 'Drama']",0.33673469387755095,0.058999079140451875,0.4375000000000001,0.8181818181818182,John Glen,2.5243887720606435e-08
0.28804347052221163,"['Adventure', 'Fantasy', 'Animation']",0.7653061224489796,0.8159040880222906,0.8958333333333334,0.5454545454545454,George Pavlou,0.670542059224197
0.554347821242911,['Comedy'],0.4285714285714285,0.24057480647096918,0.1250000000000001,0.9090909090909091,Wes Craven,0.1552987816483567
0.7934782586247637,"['Drama', 'Mystery', 'Thriller', 'Crime']",0.6020408163265306,0.4222600863825667,0.5416666666666669,0.9090909090909091,Spike Jonze,0.6373814653267335
0.9782608693289225,"['Drama', 'Thriller']",0.9999999999999999,0.5397733616126329,0.7083333333333334,0.8181818181818182,Eric Styles,0.25365862399489253
0.0869565118147447,"['Horror', 'Comedy', 'Fantasy']",0.6224489795918365,0.49591040927751145,0.5833333333333336,0.9090909090909091,Don McKellar,0.08847458414670892
0.0380434678048203,['Horror'],0.33673469387755095,0.4434425175705942,0.41666666666666685,0.36363636363636365,Martine Dugowson,0.058902400474100405
0.009782597932419543,"['Science Fiction', 'Comedy', 'Horror']",0.2755102040816326,0.46897235639046825,0.6458333333333334,0.8181818181818182,Jean-Pierre Dardenne,0.008513135097402574
0.02717390246928155,"['Crime', 'Drama']",0.41836734693877553,0.3814668876729582,0.6458333333333334,0.7272727272727273,Sydney Pollack,0.01989786760588963
0.2717391225189035,"['Crime', 'Drama', 'Thriller']",0.5510204081632651,0.4836062998675151,0.6875000000000001,0.09090909090909091,Buster Keaton,0.17209428063624932
0.005251108752729443,"['Drama', 'Comedy', 'Romance']",0.2142857142857142,0.009775132039377143,0.8541666666666669,0.8181818181818182,Michael Crichton,0.004324092844696599
0.05434781580812843,"['Action', 'Crime', 'Thriller']",0.40816326530612235,0.2771216425757927,0.5208333333333336,0.1818181818181818,Joel Schumacher,0.08374810373174585
0.24673912224716438,"['Comedy', 'Science Fiction']",0.37755102040816324,0.43268416893911044,0.5833333333333336,0.4545454545454545,Joe Dante,0.16038065392927972
0.16304346916351597,"['Animation', 'Family']",0.2448979591836734,0.5313587252927442,0.6458333333333334,0.9090909090909091,Arnold Laven,0.13487163807057298
0.13043477315689972,"['Adventure', 'Drama']",0.41836734693877553,0.39644084814134906,0.6875000000000001,0.9999999999999999,Franco Zeffirelli,0.2324985493810287
0.16304346916351597,"['Adventure', 'Western', 'History']",0.8163265306122448,0.38911332513471286,0.7500000000000001,0.9999999999999999,Bruce Malmuth,0.13278096032612546
0.44130434175330807,['Comedy'],0.5816326530612245,0.6789432572287474,0.6666666666666669,0.4545454545454545,Bob Logan,0.3803412374498224
0.21739129584120975,['Comedy'],0.3979591836734693,0.03287143018399368,0.20833333333333337,0.5454545454545454,Ivan Reitman,0.009666271681165255
0.24999999184782604,"['Drama', 'Comedy', 'Romance']",0.5612244897959183,0.5985578983014597,0.41666666666666685,0.9090909090909091,Bob Logan,0.07848162289992205
0.10869564248582221,"['Fantasy', 'Comedy', 'Adventure']",0.7244897959183673,0.40679829611278456,0.6041666666666669,0.9090909090909091,Kenneth Branagh,0.1289663480380354
0.6521739092627599,"['Adventure', 'Drama', 'Action', 'History', 'War']",0.9081632653061223,0.45017969237350064,0.47916666666666685,0.8181818181818182,Kenneth Branagh,0.2817904335073094
0.32608694919659725,['Animation'],0.16326530612244894,0.35916255250384677,0.5833333333333336,0.5454545454545454,Maria Maggenti,0.688504574726784
0.2770108617066398,"['History', 'Action', 'Drama', 'Adventure', 'War']",0.8673469387755101,0.34516548737234215,0.6250000000000001,0.0,William Nigh,0.12431895251598633
0.007608684865311792,"['Comedy', 'Drama']",0.29591836734693866,0.25999512835593896,0.7708333333333334,0.1818181818181818,Terry O. Morse,0.03020556123014777
0.17391303449905474,['Drama'],0.7142857142857141,0.45612286048680795,0.7291666666666669,0.9999999999999999,Alan Parker,0.22709926887053605
0.08991625097735056,"['Comedy', 'Drama']",0.4285714285714285,0.475325788226068,0.7291666666666669,0.2727272727272727,Roman Polanski,0.285560099053313
0.0014456413200613187,['Drama'],0.346938775510204,0.6289475466519328,0.8541666666666669,0.9090909090909091,Tim Burton,0.0015218319785513792
0.04347825047258968,['Drama'],0.7448979591836734,0.15922552741487994,0.6875000000000001,0.6363636363636364,Michael Apted,0.007069790573089179
0.30434781852551973,['Drama'],0.7959183673469387,0.5855409128985688,0.6458333333333334,0.36363636363636365,John Sayles,0.20174905810216504
0.24999999184782604,"['Drama', 'Romance']",0.4591836734693876,0.09101086614266789,0.3750000000000001,0.09090909090909091,John Ford,0.024486629991392925
0.32608694919659725,"['Adventure', 'Comedy', 'Crime']",0.683673469387755,0.26446230713933494,0.6875000000000001,0.5454545454545454,Henry Koster,0.1616181219272877
0.8152173892958412,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0.7959183673469387,0.46975604945312827,0.5208333333333336,0.36363636363636365,Hal Ashby,0.6410625711072985
0.26086955718336474,"['Comedy', 'Drama']",0.7959183673469387,0.5315740281961252,0.6875000000000001,0.7272727272727273,Robert Redford,0.17626750759329832
0.19565216517013223,['Drama'],0.6428571428571427,0.29958866689242575,0.5416666666666669,0.9999999999999999,Adrian Lyne,0.04838411392384772
0.4130434718809073,"['Drama', 'War', 'Romance', 'Western']",0.8061224489795916,0.33551640021150075,0.5625000000000001,0.9090909090909091,Mark Rydell,0.0026720444786530913
0.0033912935151227557,"['Comedy', 'Drama']",0.43877551020408145,0.042246849769191006,0.47916666666666685,0.9090909090909091,Richard Pearce,0.005390306308407993
0.24999999184782604,['Drama'],0.43877551020408145,0.2946913575846151,0.5625000000000001,0.9999999999999999,Ang Lee,0.0455560243532497
0.5108695599007561,"['Comedy', 'Drama']",0.673469387755102,0.2617418385109404,0.29166666666666663,0.9999999999999999,Michael Curtiz,0.06601777730109838
0.206521730505671,"['Crime', 'Drama', 'Mystery']",0.8061224489795916,0.21276380249642055,0.47916666666666685,0.6363636363636364,Buster Keaton,0.04207314199369611
0.1847825998345935,['Comedy'],0.29591836734693866,0.31215560744054516,0.3125000000000001,0.9999999999999999,Steven Kampmann,0.27572664131108876
0.26086955718336474,['Drama'],0.683673469387755,0.45279103617492766,0.6250000000000001,0.9999999999999999,Edward F. Cline,0.37253705590248
0.014130424066635044,['Drama'],0.6020408163265306,0.28333391555420895,0.7708333333333334,0.8181818181818182,Frank Tashlin,0.12257169262008995
0.869565215973535,"['Animation', 'Family', 'Music']",0.15306122448979587,0.7116199167067686,0.6458333333333334,0.9999999999999999,Roland West,0.38233790274908375
0.1521739038279772,"['Drama', 'Romance']",0.4591836734693876,0.34083148270269314,0.39583333333333337,0.9999999999999999,Nathan H. Juran,0.000867241140697574
0.10869564248582221,"['Comedy', 'Drama']",0.47959183673469374,0.14941674538530547,0.29166666666666663,0.7272727272727273,Frank Lloyd,0.003911140707419058
0.8913043466446124,"['Comedy', 'Drama', 'Romance']",0.6020408163265306,0.6282005453864936,0.6250000000000001,0.9999999999999999,Robert Ellis Miller,0.19957156662784634
0.4891304292296786,"['Comedy', 'Family', 'Science Fiction']",0.43877551020408145,0.7524372122313912,0.6250000000000001,0.9999999999999999,Mike Nichols,0.381535761387503
0.4347826025519848,"['Thriller', 'Crime', 'Drama']",0.8163265306122448,0.5539424789539036,0.6666666666666669,0.9999999999999999,Dennis Hopper,0.5418948191708377
0.11956520782136096,['Comedy'],0.3979591836734693,0.4783930228551399,0.5416666666666669,0.0,John Schlesinger,0.2517123875686677
0.5434782559073723,['Drama'],0.8877551020408162,0.27167177001087206,0.6875000000000001,0.7272727272727273,John English,0.3111571697997038
2.608695680529301e-07,['Drama'],0.8775510204081632,0.21371469988890274,0.6458333333333334,0.9999999999999999,Jack Clayton,5.048777544121288e-08
0.26086955718336474,"['Comedy', 'Drama']",0.6632653061224488,0.20663413358998578,0.3750000000000001,0.9999999999999999,Mario Camerini,0.035485101566552366
0.9782608693289225,"['Horror', 'Science Fiction', 'Thriller']",0.3265306122448979,0.2612447882320091,0.20833333333333337,0.0,Errol Morris,0.06238639777202832
0.00026688043768348304,['Drama'],0.36734693877551017,0.0073443004735000384,0.8750000000000001,0.7272727272727273,Jennifer Leitzes,0.0005891081931065523
0.13043477315689972,"['Crime', 'Drama']",0.9387755102040815,0.7461187611765613,0.8125000000000001,0.9999999999999999,Jay Russell,0.22411102366160926
0.10869564248582221,"['Crime', 'Thriller', 'Horror', 'Drama']",0.37755102040816324,0.6399317969831453,0.5625000000000001,0.2727272727272727,John S. Robertson,0.032922232694976274
0.04891303314035905,['Comedy'],0.3163265306122448,0.6967108798070353,0.6458333333333334,0.6363636363636364,Werner Herzog,0.11398826591732934
0.16304346916351597,['Drama'],0.6224489795918365,0.18871261458760347,0.5208333333333336,0.9090909090909091,Phillip Noyce,0.029067478418095812
0.0652173811436672,"['Action', 'Adventure', 'Animation', 'Family']",0.173469387755102,0.34653496592819666,0.7291666666666669,0.9999999999999999,Mario Bava,0.023634127073809564
0.002717380464319353,"['Drama', 'Horror', 'Science Fiction']",0.26530612244897955,0.09146970372086669,0.5208333333333336,0.2727272727272727,Amy Heckerling,0.0025644550291878667
0.39130434120982976,"['Drama', 'Comedy']",0.36734693877551017,0.04315212005632096,0.14583333333333337,0.0,Herbert Blaché,0.012635806961976453
0.33695651453213604,"['Music', 'Comedy']",0.41836734693877553,0.8949875060152921,0.5416666666666669,0.36363636363636365,Andrew Bergman,0.9744357294783874
0.4130434718809073,"['Music', 'Comedy']",0.4897959183673469,0.6172416276043987,0.41666666666666685,0.9999999999999999,Kevin Allen,0.24115918451438279
0.1271739035562381,['Thriller'],0.520408163265306,0.3171423173579053,0.5416666666666669,0.0,Khyentse Norbu,0.370398019283789
0.3478260798676748,"['Action', 'Adventure', 'Drama', 'Thriller']",0.6224489795918365,0.4117031624099191,0.5833333333333336,0.0,Alejandro Springall,0.15455110818184778
0.33695651453213604,['Drama'],0.9999999999999999,0.6894439077714604,0.7083333333333334,0.9999999999999999,Herbert Ross,0.5641809142257377
0.21739129584120975,"['Music', 'Comedy']",0.3571428571428571,0.4838742640549902,0.5416666666666669,0.09090909090909091,Mikhail Kalatozov,0.512018922077748
0.4347826025519848,['Comedy'],0.7040816326530611,0.5157781619643419,0.6041666666666669,0.5454545454545454,Emile Ardolino,0.45211291298148326
0.4891304292296786,"['Drama', 'Action', 'Thriller', 'Crime']",0.5918367346938774,0.526407186269093,0.5208333333333336,0.4545454545454545,Bill Duke,0.7491190409099836
0.5978260825850661,"['Fantasy', 'Comedy']",0.4591836734693876,0.5236383338977311,0.5000000000000001,0.5454545454545454,Frank Marshall,0.6269851698638905
0.6521739092627599,"['Adventure', 'Drama', 'Romance', 'Western']",0.8265306122448978,0.35516671122438676,0.5000000000000001,0.36363636363636365,Norman Jewison,0.5796999602383525
0.10869564248582221,"['Drama', 'Mystery']",0.7653061224489796,0.41523218136774387,0.7083333333333334,0.4545454545454545,Stephen Surjik,0.017506005037047547
0.07608694647920594,"['Action', 'Comedy', 'Horror']",0.2755102040816326,0.23488396575590686,0.29166666666666663,0.5454545454545454,Phillip Noyce,0.06994431257271239
0.0023912935042531905,"['Action', 'Crime', 'Thriller']",0.22448979591836726,0.473979598505237,0.5625000000000001,0.7272727272727273,Ron Howard,0.008586788347142061
0.010869554465973418,"['Crime', 'Drama']",0.37755102040816324,0.30499039335555284,0.6250000000000001,0.7272727272727273,Fran Rubel Kuzui,0.008496537241226274
0.4347826025519848,"['Horror', 'Mystery']",0.5816326530612245,0.4628475353639772,0.3750000000000001,0.09090909090909091,John Woo,0.6808877112409576
0.17391303449905474,['Thriller'],0.4897959183673469,0.34439519727187934,0.4375000000000001,0.6363636363636364,Benoît Poelvoorde,0.2020243132465559
0.0652173811436672,"['Action', 'Thriller', 'Crime']",0.4999999999999999,0.5921023282893993,0.6875000000000001,0.0,Robert Rodriguez,0.0001281968764744797
0.10869564248582221,"['Action', 'Comedy', 'Romance', 'Thriller']",0.4285714285714285,0.3027597982426436,0.3125000000000001,0.09090909090909091,Roger Spottiswoode,0.006865655875036495
0.4347826025519848,"['Drama', 'Adventure', 'Romance', 'Thriller']",0.6122448979591836,0.6858471610791285,0.5000000000000001,0.09090909090909091,Ventura Pons,0.6060925836916289
0.32608694919659725,"['Animation', 'Family']",0.18367346938775508,0.33381042175367304,0.5000000000000001,0.09090909090909091,Lorenzo Doumani,0.19166224849546218
0.0021739021975424153,"['Drama', 'Thriller', 'Romance']",0.346938775510204,0.003056493248020152,0.1250000000000001,0.09090909090909091,John Cassavetes,0.0048816083123208115
