budget,runtime,popularity,vote_average,release_month,revenue
30000000.0,117.0,7.892677000000001,4.8,5,251495.0
82000000.0,113.0,7.349842999999999,6.2,5,190320568.0
25000000.0,99.0,10.323838,5.8,10,11838218.0
88000000.0,144.0,6.363884,7.3,6,108539911.0
25000000.0,119.0,9.263965,6.3,6,39053061.0
25000000.0,107.0,4.3500489999999985,7.0,6,13411957.0
50000000.0,92.0,6.477862,4.4,6,69425966.0
2000000.0,90.0,2.812182,7.1,9,120620.0
50000000.0,101.0,9.35239,5.1,6,66002004.0
15000000.0,93.0,9.478117,6.0,6,46770602.0
85000000.0,102.0,9.276085,4.8,6,131426169.0
1920000.0,113.0,2.747776,6.8,7,3360000.0
2515000.0,124.0,1.148295,6.1,5,24000000.0
8000000.0,80.0,9.435123,6.9,1,127392239.0
45000000.0,103.0,4.373457,5.2,7,16809014.0
30000000.0,105.0,6.53565,5.3,6,25473093.0
300000.0,88.0,1.687901,6.9,7,1750211.0
13000000.0,129.0,6.361343,6.8,6,23727301.0
8000000.0,116.0,7.422267,6.9,7,23563727.0
1500000.0,93.0,6.026159,5.6,9,5728953.0
30000000.0,113.0,4.469459,5.7,7,34252847.0
35000000.0,100.0,8.061423,5.8,7,86369815.0
30000000.0,98.0,9.378926,5.8,7,58405313.0
39000000.0,119.0,11.919995,7.4,8,38869464.0
10000000.0,105.0,6.5893039999999985,6.8,5,45742101.0
74050.0,98.0,2.789574,5.7,9,176153.0
7500000.0,97.0,6.1195900000000005,4.0,4,143000.0
50000000.0,104.0,9.039467,5.1,8,110803676.0
22000000.0,83.0,5.341117,4.6,8,22400154.0
43000000.0,104.0,10.947957,6.4,7,91974818.0
45000000.0,109.0,6.84109,6.7,8,92374674.0
80000000.0,132.0,14.987901999999998,6.8,8,10166502.0
26000000.0,116.0,11.519662,6.2,8,109449237.0
26000000.0,85.0,6.3369269999999975,6.2,8,57891803.0
35000000.0,76.0,11.836827,5.2,3,19478106.0
88000000.0,118.0,15.66148,5.6,8,105316267.0
30000000.0,97.0,8.077253,5.2,8,15007991.0
9000000.0,97.0,1.494688,4.5,8,1046166.0
25000000.0,129.0,11.556484,6.9,8,82466670.0
32000000.0,87.0,11.359659,6.2,8,85167639.0
58000000.0,95.0,8.351773,6.5,9,102854431.0
20000000.0,100.0,7.983902,6.2,9,7535331.0
42000000.0,122.0,8.745216000000001,7.0,9,24127895.0
1000000.0,90.0,9.454335,5.6,9,10047674.0
7000000.0,106.0,7.738924000000001,7.4,9,2697930.0
60000000.0,105.0,11.953553,5.0,10,55987321.0
50000000.0,127.0,6.394143,6.0,9,22944502.0
3000000.0,94.0,5.054419,6.2,10,18637690.0
62000000.0,93.0,12.201912,5.4,11,52304001.0
30000000.0,108.0,7.7619539999999985,6.7,9,18618284.0
19000000.0,122.0,10.966015,6.3,9,144216468.0
55000000.0,98.0,12.419851,6.1,9,223387299.0
40000000.0,77.0,12.920032,7.2,9,117195061.0
32000000.0,96.0,11.119707,6.9,9,60740827.0
50000000.0,130.0,12.369935,6.7,9,42093706.0
25000000.0,120.0,6.969342,6.9,9,15431177.0
7000000.0,114.0,6.01272,6.9,9,49084830.0
50000000.0,110.0,10.022102,5.8,9,44434439.0
4000000.0,101.0,5.354783,6.6,1,866999.0
30000000.0,85.0,11.766244,6.8,9,192452832.0
15000000.0,103.0,11.76054,7.2,9,15785148.0
30000000.0,118.0,9.783762,6.6,6,27610873.0
2700000.0,93.0,7.657918,5.9,11,3500000.0
17000000.0,154.0,2.972529,6.5,5,10000000.0
1500000.0,81.0,10.952762,6.9,10,11098131.0
35000000.0,122.0,9.003792,5.9,10,30526509.0
14000000.0,134.0,11.787044,7.5,9,178043761.0
57000000.0,123.0,11.82081,6.1,10,52034889.0
35000000.0,126.0,8.781298,6.9,2,25224242.0
7000000.0,93.0,7.523097999999999,6.8,9,54600000.0
2000000.0,104.0,9.387212,7.1,10,5048693.0
10284523.0,104.0,4.349046,5.7,10,11588205.0
50000000.0,99.0,6.5720490000000025,6.5,9,8342132.0
75000000.0,129.0,8.940007000000003,5.9,10,142400065.0
20000000.0,101.0,8.345866000000001,6.0,10,12482775.0
4000000.0,92.0,15.399863,6.3,10,152925093.0
24000000.0,128.0,9.255441,5.5,4,11875866.0
14200000.0,139.0,4.568999,6.9,5,674918.0
17000000.0,91.0,2.217704,5.0,9,8720000.0
72000000.0,125.0,9.997032,6.6,11,96889998.0
22000000.0,116.0,7.846226,7.2,11,17709155.0
40000000.0,117.0,9.820229,6.3,11,46442528.0
50000000.0,128.0,5.768575,6.3,11,94000000.0
22000000.0,108.0,10.600475,6.1,11,57479076.0
28000000.0,135.0,14.439082999999998,7.8,9,121147947.0
1000000.0,99.0,7.483385,6.1,1,27762648.0
28000000.0,136.0,11.476443,7.3,9,186438883.0
40000000.0,135.0,9.530278,6.7,11,31670620.0
65000000.0,101.0,10.695639,6.1,11,64321501.0
14000000.0,104.0,2.308846,5.2,9,6856989.0
45000000.0,90.0,10.238422,5.7,11,72028752.0
15000000.0,124.0,9.020372,7.2,10,85306374.0
85000000.0,145.0,7.680762,7.3,12,162242962.0
15000000.0,111.0,1.158196,4.1,5,163169.0
10000000.0,96.0,3.867472,6.2,5,17297244.0
12000000.0,92.0,8.334487,6.5,9,84967.0
15000000.0,121.0,9.117934,7.0,11,12036149.0
45000000.0,134.0,5.037224,6.1,12,38058335.0
1000000.0,103.0,7.398205,6.9,12,13350369.0
70000000.0,97.0,6.1582120000000025,5.3,12,88933562.0
60000000.0,94.0,7.101422,5.8,12,129181830.0
169000.0,103.0,5.742659,6.5,12,18564702.0
30000000.0,135.0,7.694502000000001,6.4,12,30536013.0
12000000.0,84.0,7.594102,6.5,11,9584131.0
4800000.0,94.0,12.093928,5.7,1,80578934.0
31000000.0,125.0,15.672195,6.4,4,28000000.0
45000000.0,112.0,5.53836,6.4,1,38399961.0
15000000.0,80.0,6.398984,6.0,12,51053787.0
50000000.0,106.0,12.496805,6.4,1,111340801.0
7500000.0,107.0,1.883227,7.3,12,3752325.0
28000000.0,126.0,2.806002,5.3,12,358574.0
35000000.0,93.0,19.294832,5.8,1,10496317.0
26000000.0,108.0,5.450751,6.0,1,17496992.0
40000000.0,99.0,7.622875,5.4,1,138259062.0
25000000.0,97.0,9.806554,6.4,10,122489822.0
25000000.0,93.0,11.872997,5.8,2,117719158.0
3000000.0,100.0,2.092791,6.5,9,11718595.0
1100000.0,82.0,10.254424,4.9,1,5450815.0
50000000.0,86.0,12.602502,6.1,2,69834815.0
45000000.0,105.0,6.500892,5.6,2,82800000.0
15000000.0,87.0,5.149058,5.4,2,66966987.0
4750000.0,98.0,3.743679,5.1,5,206871.0
37665000.0,113.0,5.388535,5.2,2,14655628.0
3500000.0,98.0,4.456904,6.7,2,113783.0
40000000.0,120.0,13.876881,6.7,2,120455994.0
17000000.0,122.0,7.435544,7.0,1,9500000.0
6000000.0,110.0,4.304175,6.0,2,57231524.0
30000000.0,87.0,11.096655,4.8,3,31070211.0
28000000.0,103.0,6.053567,5.8,5,38159905.0
38000000.0,90.0,10.307277,5.0,8,29907685.0
55000000.0,105.0,11.887779,6.2,3,65664721.0
50000000.0,97.0,9.438013,5.5,3,128406887.0
54000000.0,132.0,20.214422,7.7,3,132511035.0
20000000.0,105.0,6.916200999999999,6.4,3,33889159.0
6500000.0,92.0,9.369527,7.1,9,24793509.0
13000000.0,125.0,15.295948999999998,6.5,3,2636637.0
45000000.0,129.0,13.393548,7.3,3,184376254.0
3000000.0,94.0,6.081201,6.9,8,9879971.0
12000000.0,104.0,11.29062,5.8,3,23006849.0
2000000.0,85.0,3.3924,4.8,4,2260622.0
1380000.0,78.0,2.329388,6.6,2,1615018.0
15000000.0,107.0,18.960549,6.1,3,69623713.0
50000000.0,98.0,4.878907,4.5,3,61112916.0
2000000.0,137.0,9.02255,7.9,3,70000000.0
30000000.0,108.0,5.364459,6.6,3,34742066.0
27000000.0,110.0,11.15092,7.4,2,56308881.0
12899867.0,121.0,6.302926,7.3,3,85582407.0
8000000.0,112.0,5.052049,6.7,4,18948425.0
9000000.0,100.0,4.854551,5.3,3,27105095.0
70000000.0,114.0,15.321902,4.6,3,38629478.0
475000.0,110.0,9.00314,6.8,1,3919254.0
20000000.0,105.0,2.582818,6.0,3,21170563.0
18000000.0,105.0,9.746725,6.7,3,1831348.0
6500000.0,88.0,8.869162,5.1,9,13368437.0
45000000.0,83.0,13.096692,5.3,4,178262620.0
950000.0,103.0,9.62025,6.8,1,7022209.0
8000000.0,83.0,0.743274,5.3,8,3261638.0
60000000.0,108.0,12.915358,5.8,4,77920346.0
80000000.0,94.0,7.904333,5.1,3,37384046.0
50000000.0,125.0,7.938457,6.3,4,97607453.0
1601792.0,96.0,2.329513,5.6,5,253527.0
17000000.0,107.0,4.936369,4.9,3,7314027.0
558000.0,89.0,1.41344,6.1,12,2227000.0
6000000.0,108.0,9.005167,6.8,8,27165581.0
50000000.0,99.0,11.511424,5.6,4,87528173.0
15000000.0,111.0,10.527141,6.9,4,76286096.0
8000000.0,112.0,11.448612,6.0,5,852872.0
52000000.0,106.0,6.327193,5.6,6,204999686.0
400000.0,90.0,1.829593,7.0,9,95687.0
9600000.0,144.0,2.637004,5.9,9,4386236.0
1700000.0,90.0,2.095106,5.7,1,12762.0
25000000.0,110.0,5.670679,5.3,6,119188334.0
32000000.0,92.0,12.042646,5.6,6,80197993.0
40000000.0,99.0,12.589019,6.5,6,114830111.0
82500000.0,107.0,9.796552,6.0,6,237681299.0
54000000.0,108.0,8.570085,5.4,7,130431368.0
5000000.0,97.0,8.466725,6.9,5,26888376.0
75000000.0,110.0,8.704554,5.3,7,42285169.0
40000000.0,123.0,8.852557000000003,6.5,5,60474340.0
1000000.0,92.0,8.570312,7.2,8,1678874.0
1000000.0,100.0,6.684925,6.7,1,46243000.0
85000000.0,104.0,2.238808,6.1,6,158468292.0
8000000.0,102.0,5.320117,7.5,7,100523181.0
25000000.0,143.0,12.60853,6.9,9,135330182.0
12000000.0,102.0,3.579175,5.4,1,54000000.0
64000000.0,98.0,7.067602000000001,5.3,8,101595121.0
75000000.0,91.0,15.402378,6.3,7,140175006.0
33000000.0,105.0,7.418574,5.1,8,62022014.0
4000000.0,96.0,8.16339,6.4,7,31584901.0
72500000.0,116.0,6.936688,6.2,8,162966177.0
63000000.0,128.0,13.332102,5.9,8,162945894.0
30000000.0,113.0,10.798092,7.1,9,53653224.0
2160000.0,119.0,0.230534,5.8,6,9132000.0
18000000.0,87.0,7.810300999999999,5.9,7,41009669.0
50000000.0,88.0,7.000272,5.5,7,55181129.0
750000.0,108.0,2.6982,6.8,11,1720953.0
12000000.0,88.0,12.627593,6.6,8,42931041.0
40000000.0,130.0,6.652197,5.9,12,5446000.0
20000000.0,106.0,9.51795,6.1,1,10289.0
51000000.0,90.0,6.984949,5.3,8,72779000.0
12000000.0,104.0,14.21769,6.7,8,114194847.0
35000000.0,83.0,11.967444,4.9,8,12506188.0
8000000.0,116.0,5.397604,6.5,7,12671300.0
700000.0,107.0,12.155115,6.5,8,4911725.0
12000000.0,120.0,6.796465,6.3,9,566611.0
662141.0,98.0,1.2334459999999998,7.1,4,1606624.0
23000000.0,93.0,7.06088,6.2,8,38505009.0
40000000.0,110.0,11.494009,7.1,8,86915017.0
15000000.0,103.0,7.904371,6.8,9,123384128.0
17500000.0,110.0,7.481125,5.8,8,19179969.0
40000000.0,102.0,9.423256,4.0,9,38755073.0
5800000.0,95.0,0.906143,4.2,9,7000000.0
900000.0,96.0,4.997751,6.1,9,381420.0
6500000.0,124.0,6.752524,7.1,6,22889018.0
20000000.0,97.0,12.72212,5.2,9,37597471.0
2000000.0,96.0,3.319349,6.3,9,622806.0
30000000.0,84.0,12.130803,6.3,9,495303.0
35000000.0,96.0,11.577121,6.8,9,15304890.0
6000000.0,105.0,10.603991,6.8,2,9524340.0
1549000.0,107.0,4.331811,6.3,5,7096000.0
50000000.0,121.0,6.506572,5.7,9,49111202.0
30000000.0,125.0,5.025475,6.6,9,41480851.0
76000.0,70.0,1.310245,5.5,10,6000000.0
40000000.0,139.0,7.735233,7.3,12,120175290.0
11000000.0,95.0,7.915367999999999,6.4,9,72778712.0
55000000.0,125.0,7.991167999999999,5.7,9,9450897.0
450000.0,84.0,2.333661,6.2,6,973525.0
70000000.0,139.0,10.031817,6.8,9,55011732.0
85000000.0,83.0,11.744242,6.1,9,197309027.0
20000000.0,100.0,10.725567,5.6,9,17807569.0
12000000.0,103.0,8.596352,5.4,10,38368909.0
40000000.0,93.0,8.778999,5.1,7,23937870.0
12000000.0,116.0,4.926507,5.8,10,6754898.0
20000000.0,102.0,6.7688039999999985,5.3,10,39143839.0
20000000.0,115.0,7.018483,5.8,10,41237648.0
20000000.0,92.0,6.679167999999999,5.0,10,22165608.0
13000000.0,110.0,5.169999,6.4,11,1151330.0
20000000.0,123.0,3.660528,6.1,10,13391174.0
26000000.0,136.0,7.311147999999997,6.9,10,14821658.0
11.0,145.0,3.566996,6.5,4,11.0
100000.0,111.0,7.485908,6.6,9,10178331.0
6000000.0,121.0,9.424157,7.4,9,48027970.0
2000000.0,101.0,11.547748,6.3,5,5179037.0
76000000.0,109.0,14.114606,7.4,9,69959751.0
40000000.0,130.0,16.94556,8.0,10,109676311.0
90000000.0,132.0,9.224494,6.7,10,65900249.0
15000000.0,95.0,3.94159,6.1,10,21000000.0
9500000.0,139.0,9.586723,6.8,9,24000000.0
10000000.0,108.0,14.938035,6.1,10,163876815.0
2000000.0,97.0,4.028906,5.7,10,167000.0
1200000.0,115.0,5.39865,6.8,10,2736000.0
50000000.0,147.0,10.297304,7.1,9,132180323.0
12000000.0,98.0,6.829528,5.0,11,84500122.0
35000000.0,118.0,7.82187,6.5,9,42064105.0
15000000.0,85.0,9.338989,5.1,11,11992014.0
12000000.0,86.0,12.142183,5.9,11,5542025.0
4000000.0,84.0,3.856827,5.5,11,4630045.0
75000000.0,126.0,14.922904,6.6,11,180557550.0
85000000.0,136.0,14.043416,6.7,12,194168700.0
12000000.0,112.0,11.556057,7.3,2,1381665.0
2000000.0,120.0,7.659357000000001,6.3,9,5967038.0
22000000.0,93.0,7.98193,6.5,11,13405595.0
85000000.0,97.0,10.254314,5.8,12,144000000.0
24000000.0,102.0,11.697604,6.5,12,155721132.0
16800000.0,122.0,5.108321,5.8,8,2281089.0
500000.0,92.0,5.978211,5.2,4,745327.0
65000000.0,124.0,5.401746,6.7,12,43545364.0
70000000.0,134.0,7.739633,6.6,12,154937680.0
21000000.0,123.0,13.585233,7.6,1,41170784.0
4000000.0,109.0,3.403583,6.6,10,13401952.0
15000000.0,92.0,8.593086999999999,6.9,12,49469904.0
21000000.0,87.0,5.756379,5.0,9,480314.0
32000000.0,108.0,5.290831,5.9,12,5914908.0
19000000.0,141.0,11.649588,7.2,12,68673228.0
9000000.0,84.0,7.888302,4.8,12,21510851.0
47000000.0,75.0,13.139893,4.6,9,38085778.0
20000000.0,84.0,11.107148,4.7,1,10337477.0
13000000.0,114.0,5.607508,6.1,5,75511123.0
30000000.0,92.0,8.599342,6.3,12,35078241.0
86000000.0,94.0,11.621534,6.0,12,107944236.0
10000000.0,84.0,7.1609669999999985,5.6,1,25399945.0
60000000.0,96.0,8.460206,7.0,2,137587063.0
100000.0,83.0,2.7778560000000003,6.5,11,362222.0
2000000.0,108.0,11.276024,6.6,5,22179430.0
25000000.0,111.0,5.9534129999999985,5.8,10,16158487.0
17000000.0,109.0,7.906434,6.4,12,57103895.0
16000000.0,90.0,9.629399,5.6,2,1109660.0
50000000.0,121.0,2.159558,6.0,2,82169884.0
60000000.0,101.0,7.667874,5.0,2,95673607.0
13000000.0,120.0,6.980486,6.7,5,4857367.0
13000000.0,104.0,6.862146000000001,6.2,10,11130889.0
15500000.0,95.0,8.960677,6.3,12,7385434.0
5000000.0,94.0,0.619657,4.8,6,3000000.0
14500000.0,128.0,10.021547,6.7,5,22963701.0
3700000.0,98.0,13.505066,6.4,11,3338228.0
5000000.0,95.0,3.172765,6.8,10,3833507.0
10000000.0,100.0,6.063809,6.6,2,31609243.0
40000000.0,96.0,7.196688000000001,6.2,2,145896422.0
30000000.0,101.0,8.140941,6.3,2,77566815.0
10000000.0,84.0,4.468247,5.6,2,20342161.0
15000000.0,116.0,7.050403,6.6,12,10903846.0
994000.0,89.0,5.230003,6.2,3,165000.0
12000000.0,121.0,13.535195000000002,7.4,2,80573774.0
70000000.0,96.0,9.41746,5.9,4,76066841.0
818418.0,152.0,4.387586,7.3,9,4851244.0
13000000.0,100.0,1.884204,6.1,4,8475466.0
65000000.0,157.0,19.083823,7.3,3,84785914.0
2000000.0,90.0,0.717595,4.0,2,30.0
8.0,92.0,5.140016,6.7,9,21.0
11000000.0,119.0,9.386916,6.7,7,88489643.0
16500000.0,120.0,7.829737,6.9,3,37311672.0
12000000.0,122.0,4.273271,6.8,9,20138836.0
11000000.0,90.0,3.966066000000001,5.0,3,13196245.0
20000000.0,96.0,10.163764,5.8,2,84146832.0
20000000.0,89.0,10.763622,6.2,3,22217407.0
20000000.0,124.0,10.027137,7.1,3,22222308.0
61000000.0,124.0,14.246918,6.9,3,95696996.0
34000000.0,90.0,11.358363,6.0,3,95608995.0
21000000.0,145.0,7.440511,7.2,9,26193068.0
16000000.0,99.0,12.153493,6.6,3,5367030.0
40000000.0,99.0,9.825841,5.4,4,62771059.0
18000000.0,115.0,5.034585,6.4,9,1196307.0
50000000.0,107.0,12.715571,7.0,4,32017803.0
25000000.0,116.0,4.78586,6.4,10,11772461.0
50000000.0,114.0,5.91265,6.6,11,9448082.0
60795000.0,109.0,9.925255,5.4,4,73090611.0
20000000.0,105.0,18.006895999999994,6.6,4,117760134.0
45000000.0,99.0,11.101549,5.4,1,30822861.0
15500000.0,93.0,6.300001,5.5,9,1237615.0
25000000.0,96.0,5.615957,5.5,4,5549200.0
19000000.0,80.0,7.7123089999999985,6.0,4,35300645.0
10000000.0,97.0,9.351276,5.8,4,17500000.0
25000000.0,90.0,10.19853,6.1,3,229736344.0
30000000.0,102.0,6.097503,6.0,4,26810113.0
22000000.0,115.0,9.409701,6.5,7,68000000.0
8000000.0,124.0,0.860734,6.1,10,2019009.0
4200000.0,132.0,7.42908,6.2,1,38862717.0
2380000.0,101.0,2.514638,7.4,9,8176544.0
30000000.0,129.0,9.058516,6.2,6,219076518.0
50000000.0,117.0,7.768045,6.5,7,90450008.0
15000000.0,100.0,12.884191,6.5,4,64238440.0
160000.0,85.0,10.357064,7.4,3,20710513.0
4000000.0,102.0,5.911303,6.0,5,8059140.0
20000000.0,120.0,7.423812,6.8,6,41637263.0
9000000.0,97.0,2.961621,6.0,6,2955039.0
30000000.0,108.0,8.552967,5.7,2,16930884.0
2000000.0,90.0,1.372493,6.7,6,300000.0
1000000.0,78.0,2.392367,6.2,4,10018.0
10200000.0,93.0,8.916747,5.6,6,35619521.0
85000000.0,85.0,11.526339,5.9,6,149044513.0
8000000.0,91.0,5.284805,6.6,9,426224.0
25000000.0,113.0,13.412137,6.7,5,25037897.0
10000000.0,126.0,9.604564,6.9,9,7177143.0
2000000.0,87.0,4.681832,6.0,4,265198.0
250000.0,82.0,0.003013,5.9,9,340147.0
9000000.0,123.0,6.7660860000000005,7.3,5,24538513.0
2224000.0,100.0,0.988777,6.0,9,28000000.0
16000000.0,100.0,16.770196,6.7,1,18928871.0
25000000.0,104.0,9.196884,6.5,7,94679598.0
9000000.0,90.0,8.832907,6.9,2,46.0
35000000.0,91.0,7.1020759999999985,5.3,7,69307224.0
17000000.0,96.0,8.687797,4.4,3,2626800.0
85000000.0,115.0,6.645799,5.8,7,186072214.0
70000000.0,127.0,14.784525,7.2,8,135560026.0
12000000.0,105.0,4.961439,4.0,7,9620399.0
28000000.0,104.0,9.672317,6.1,7,92601050.0
4000000.0,90.0,4.725299,6.2,2,2426851.0
20000000.0,113.0,16.205105,7.0,8,121463226.0
67000000.0,102.0,8.920544999999997,5.0,4,25303038.0
16500000.0,108.0,6.463883,6.0,9,13620075.0
70000000.0,110.0,13.842332999999998,6.5,8,86658558.0
6000000.0,89.0,5.414213,4.4,8,18197398.0
80000000.0,99.0,5.228837,5.7,8,15071514.0
25000000.0,103.0,12.077833,6.0,8,40452643.0
20000000.0,106.0,6.764056,6.1,8,47738099.0
15000000.0,109.0,11.607678,5.9,8,80253908.0
20000000.0,105.0,6.612175,6.4,8,16974459.0
15000000.0,93.0,8.031164,5.7,1,20380.0
55000000.0,122.0,18.079094,6.9,9,70016220.0
39000000.0,86.0,7.259086,6.3,7,26820641.0
30000000.0,123.0,8.913338000000003,7.4,8,129266061.0
852510.0,113.0,9.990406,7.4,8,1185783.0
2000000.0,102.0,1.987795,7.3,7,1431623.0
70000000.0,122.0,11.8027,6.4,9,69766619.0
23000000.0,124.0,9.604552,6.6,8,29541790.0
2200000.0,157.0,4.102052,7.2,1,11502151.0
24000000.0,97.0,11.414893,5.7,5,9576495.0
4000000.0,105.0,4.661689,6.2,9,46474.0
51500000.0,100.0,9.897909,7.2,9,55112356.0
8000000.0,99.0,2.942202,5.8,4,458232.0
22000000.0,97.0,10.77166,5.8,7,413454.0
45000000.0,94.0,3.009134,6.1,9,148412065.0
25000000.0,101.0,7.456047,5.6,9,59192128.0
15000000.0,148.0,15.423538,7.8,9,56255142.0
22000000.0,110.0,9.627676,6.0,9,147880543.0
60000000.0,116.0,9.149612,5.7,10,127766650.0
25000000.0,98.0,8.936547000000003,6.5,10,68377859.0
16000000.0,91.0,6.493474,7.1,9,24377151.0
21000000.0,117.0,7.5721440000000015,6.5,5,54926886.0
55000000.0,114.0,7.608242999999999,6.6,9,74237563.0
25000000.0,119.0,7.857078,6.6,9,92991835.0
12000000.0,106.0,8.025117999999999,7.1,10,11293663.0
30000000.0,113.0,8.764548,6.2,10,75505973.0
27500000.0,120.0,13.482558,6.2,9,24748670.0
16000000.0,113.0,11.446274,6.7,9,2849142.0
19000000.0,113.0,6.148516000000001,7.2,10,34619699.0
8000000.0,107.0,3.034823,6.3,2,143451.0
3800000.0,122.0,10.083019,6.6,9,17804565.0
15000000.0,113.0,2.016044,6.1,10,55184721.0
10000000.0,93.0,12.233863,5.9,10,139352633.0
18000000.0,117.0,9.309967,6.9,9,25005257.0
14000000.0,112.0,11.090265,7.5,5,19777647.0
25000000.0,122.0,15.565484,7.7,11,171600000.0
1000000.0,87.0,1.833892,6.0,2,18479.0
25000000.0,114.0,8.874048,7.2,11,66122026.0
3.0,113.0,1.486349,6.8,8,4.0
35000000.0,92.0,5.80986,6.0,10,63215872.0
70000000.0,115.0,9.951195,5.5,11,195735876.0
45000000.0,139.0,5.20735,6.5,10,4607608.0
17000000.0,144.0,6.242588,5.2,5,374743.0
18000000.0,126.0,8.435642,6.7,11,57096190.0
24000000.0,89.0,13.765241,5.9,11,99965753.0
8000000.0,98.0,9.276709,5.7,11,7766240.0
86000000.0,84.0,7.0760619999999985,6.3,11,14373825.0
20000000.0,135.0,9.351557,6.6,10,4001121.0
7500000.0,96.0,11.791591,7.0,12,231411584.0
10000000.0,111.0,11.119593,6.1,5,21786738.0
5000000.0,90.0,3.494388,6.2,1,782102.0
900000.0,86.0,2.78291,6.0,4,82701.0
1300000.0,135.0,0.044561,5.0,2,639000.0
45000000.0,97.0,9.070643,7.0,12,175372502.0
20000000.0,128.0,5.970067,7.3,10,73276047.0
50000000.0,116.0,10.038401,7.0,12,152000000.0
75000000.0,102.0,9.979162,6.5,12,119000410.0
40000000.0,94.0,10.793324,4.9,12,41797066.0
35000000.0,96.0,7.219935,6.6,12,18317151.0
15000000.0,126.0,8.735448,6.9,12,30226144.0
40000000.0,112.0,5.083211,6.3,12,103071443.0
30000000.0,126.0,10.304881,7.0,11,156835339.0
30000000.0,111.0,10.342202,6.1,1,160259319.0
70000000.0,90.0,6.280906,4.0,2,53587404.0
1500000.0,78.0,8.504511,7.1,4,30448000.0
20000000.0,108.0,6.496913,6.6,9,6819587.0
25000000.0,85.0,12.868098,6.4,1,170764026.0
35000000.0,101.0,7.85217,5.9,1,32483410.0
50000000.0,92.0,9.91556,6.4,1,113244290.0
12000000.0,98.0,8.233661999999999,5.5,2,56309766.0
50000.0,103.0,11.329733,5.9,2,249905.0
85000000.0,120.0,11.928661,6.5,7,160388063.0
15000000.0,107.0,9.895652,7.4,2,34533783.0
2000000.0,115.0,0.367324,6.4,6,111000.0
7000000.0,91.0,7.958502,5.5,1,9229401.0
35000000.0,114.0,4.386145,5.7,2,43650785.0
70000000.0,112.0,9.4548,5.4,2,111231041.0
15000000.0,85.0,0.900864,6.7,5,22730842.0
85000000.0,88.0,11.03897,5.9,2,222231186.0
40000000.0,90.0,7.001645,6.3,2,151161491.0
90000000.0,95.0,11.133784,6.3,2,162839667.0
23000000.0,98.0,7.667578999999999,6.5,2,150816700.0
10000000.0,100.0,11.840495,6.2,9,33000000.0
1000000.0,106.0,6.415898,6.6,4,274661.0
20000000.0,112.0,8.732700999999999,6.6,2,64822796.0
30000000.0,108.0,13.436535999999998,5.8,3,22211426.0
15000000.0,112.0,6.841586,6.3,10,7938872.0
18000000.0,120.0,6.375447,6.5,9,26527510.0
62000000.0,87.0,6.2586660000000025,4.3,6,41819064.0
2000000.0,95.0,12.001324,5.4,9,5364858.0
8000000.0,95.0,8.762536,6.8,2,60641.0
3500000.0,75.0,7.031719,6.6,2,5231128.0
25000000.0,104.0,10.510245,5.2,10,6673422.0
2000000.0,97.0,9.796755,5.9,10,54207.0
2500.0,78.0,0.404753,6.6,3,15425.0
20000000.0,115.0,14.753931,6.5,3,41627431.0
24000000.0,145.0,5.035414,5.6,9,23321954.0
300000.0,88.0,2.290725,5.2,3,3952448.0
35000000.0,123.0,8.33756,6.5,3,69823199.0
7000000.0,95.0,3.756539,5.8,4,10569964.0
58000000.0,114.0,9.37102,5.7,3,41299492.0
16000000.0,124.0,7.404835,7.1,10,34786960.0
40000000.0,124.0,3.916952,6.2,5,1641825.0
25000000.0,113.0,5.430566000000002,6.1,3,11207130.0
6000000.0,138.0,2.002032,7.2,2,1300000.0
37000000.0,96.0,7.558125,5.6,4,100076342.0
30000000.0,111.0,15.106676,6.4,4,105173115.0
35000000.0,85.0,7.876483,4.9,3,25871834.0
20000000.0,109.0,13.246795,6.3,4,65569869.0
12000000.0,107.0,13.065315,6.2,4,43493123.0
55000000.0,104.0,6.997601,6.3,4,127906624.0
38000000.0,93.0,6.100498,4.3,12,5410749.0
4000000.0,96.0,7.3919320000000015,6.7,1,6870249.0
25000000.0,107.0,7.720728999999999,5.7,4,17741298.0
30000000.0,99.0,10.901355,5.8,4,63833449.0
3500000.0,90.0,1.787297,4.1,4,7700000.0
40000000.0,101.0,6.417385,6.0,5,84601681.0
600000.0,105.0,0.958152,5.0,4,1023156.0
25000000.0,93.0,16.367481,7.2,2,226830568.0
7000000.0,97.0,9.218164,6.9,3,8900000.0
5000000.0,97.0,6.226054,5.9,9,346592.0
35000000.0,99.0,10.054226,5.8,5,170000000.0
5000000.0,106.0,4.800426,5.6,4,1296184.0
9000000.0,86.0,8.845536,6.0,5,82391145.0
90000000.0,113.0,13.116461,5.5,6,201596308.0
5000000.0,108.0,4.391819,6.7,4,6463286.0
5000000.0,89.0,5.147819,6.0,3,42000000.0
60000000.0,91.0,6.22229,4.9,6,163403799.0
40000000.0,125.0,14.622493,6.5,7,7400000.0
500000.0,88.0,2.317528,6.0,1,220151.0
80000000.0,110.0,11.35779,6.0,6,230685453.0
259000.0,65.0,0.722511,6.2,11,921000.0
103000.0,86.0,1.345287,5.8,9,704000.0
6000000.0,99.0,5.598338,6.2,7,2899975.0
11000000.0,106.0,7.250134,6.7,1,53191886.0
5200000.0,118.0,4.230046,6.7,9,14723313.0
45000000.0,93.0,10.419974,5.8,7,101702060.0
